dt,dt_iso,timezone,city_name,lat,lon,temp,temp_min,temp_max,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,weather_id,weather_main,weather_description,weather_icon
1658192400,2022-07-19 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.31,11.66,15.97,2.06,319,,,,,,802,Clouds,scattered clouds,03n
1658196000,2022-07-19 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.83,11.1,15.38,2.27,323,,,,,,802,Clouds,scattered clouds,03n
1658199600,2022-07-19 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.57,10.54,14.83,2.28,314,,,,,,800,Clear,sky is clear,01d
1658203200,2022-07-19 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.11,12.87,14.21,1.79,309,,,,,,800,Clear,sky is clear,01d
1658206800,2022-07-19 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.42,13.98,16.21,0.43,49,,,,,,800,Clear,sky is clear,01d
1658210400,2022-07-19 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.87,16.21,18.08,0.44,291,,,,,,800,Clear,sky is clear,01d
1658214000,2022-07-19 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.12,17.77,19.83,1.23,333,,,,,,801,Clouds,few clouds,02d
1658217600,2022-07-19 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.98,18.32,21.5,1.09,327,,,,,,800,Clear,sky is clear,01d
1658221200,2022-07-19 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.95,19.21,23.16,0.67,292,,,,,,800,Clear,sky is clear,01d
1658224800,2022-07-19 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,22.26,21.21,23.16,1.52,264,,,,,,801,Clouds,few clouds,02d
1658228400,2022-07-19 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,23.69,21.21,24.06,1.02,259,,,,,,803,Clouds,broken clouds,04d
1658232000,2022-07-19 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,24.41,23.21,24.74,1.16,235,,,,,,800,Clear,sky is clear,01d
1658235600,2022-07-19 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,25.37,24.21,25.94,1.51,232,,,,,,800,Clear,sky is clear,01d
1658239200,2022-07-19 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,25.65,24.99,27.61,1.62,217,,,,,,802,Clouds,scattered clouds,03d
1658242800,2022-07-19 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,26.66,25.21,28.16,1.96,212,,,,,,803,Clouds,broken clouds,04d
1658246400,2022-07-19 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,26.54,25.21,27.61,2.79,191,,,,,,803,Clouds,broken clouds,04d
1658250000,2022-07-19 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,25.57,23.43,26.21,3.85,185,,,,,,803,Clouds,broken clouds,04d
1658253600,2022-07-19 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,22.05,20.86,24.43,3.87,187,,,,,,803,Clouds,broken clouds,04d
1658257200,2022-07-19 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.84,19.65,22.21,2.96,175,,,,,,803,Clouds,broken clouds,04d
1658260800,2022-07-19 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.72,18.63,21.28,3.07,170,,,,,,802,Clouds,scattered clouds,03d
1658264400,2022-07-19 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.91,17.32,20.21,3.5,168,,,,,,803,Clouds,broken clouds,04n
1658268000,2022-07-19 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.84,16.76,19.21,2.77,153,,,,,,802,Clouds,scattered clouds,03n
1658271600,2022-07-19 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.98,15.65,18.19,3.2,159,,,,,,804,Clouds,overcast clouds,04n
1658275200,2022-07-20 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.83,16.41,17.64,3.09,189,,,,,,804,Clouds,overcast clouds,04n
1658278800,2022-07-20 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.25,15.54,16.84,2.9,171,,,,,,804,Clouds,overcast clouds,04n
1658282400,2022-07-20 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.99,14.99,16.53,2.96,153,,,,,,804,Clouds,overcast clouds,04n
1658286000,2022-07-20 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.76,14.99,15.97,3.1,178,,,,,,801,Clouds,few clouds,02d
1658289600,2022-07-20 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.88,13.98,16.28,3.12,184,,,,,,803,Clouds,broken clouds,04d
1658293200,2022-07-20 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.34,15.54,17.64,3.16,168,,,,,,804,Clouds,overcast clouds,04d
1658296800,2022-07-20 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.86,17.21,19.83,3.17,174,,,,,,803,Clouds,broken clouds,04d
1658300400,2022-07-20 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.09,19.43,20.94,2.87,187,,,,,,800,Clear,sky is clear,01d
1658304000,2022-07-20 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,22.51,21.21,24.27,3.33,187,,,,,,800,Clear,sky is clear,01d
1658307600,2022-07-20 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,23.73,23.08,25.94,3.93,187,,,,,,803,Clouds,broken clouds,04d
1658311200,2022-07-20 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,26.37,25.21,28.16,4.2,184,,,,,,803,Clouds,broken clouds,04d
1658314800,2022-07-20 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,27.01,26.1,28.72,4.41,186,,,,,,804,Clouds,overcast clouds,04d
1658318400,2022-07-20 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,27.91,26.41,30.38,4.35,189,,,,,,804,Clouds,overcast clouds,04d
1658322000,2022-07-20 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,29.09,28.21,29.61,4.46,178,,,,,,801,Clouds,few clouds,02d
1658325600,2022-07-20 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,29.3,28.32,30.17,4.8,171,,,,,,804,Clouds,overcast clouds,04d
1658329200,2022-07-20 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,27.15,25.3,29.99,5.21,176,,,,,,804,Clouds,overcast clouds,04d
1658332800,2022-07-20 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,26.92,25.3,29.43,4.71,175,,,,,,804,Clouds,overcast clouds,04d
1658336400,2022-07-20 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,28.11,27.77,29.21,3.91,175,,,,,,804,Clouds,overcast clouds,04d
1658340000,2022-07-20 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,23.36,23.08,28.21,3.63,179,,,,,,804,Clouds,overcast clouds,04d
1658343600,2022-07-20 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.87,19.65,25.21,3.23,174,,,,,,804,Clouds,overcast clouds,04d
1658347200,2022-07-20 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.53,19.65,25.21,3.06,169,,,,,,804,Clouds,overcast clouds,04d
1658350800,2022-07-20 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.96,19.65,23.21,2.76,164,,,,,,804,Clouds,overcast clouds,04n
1658354400,2022-07-20 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.04,19.43,22.21,1.69,170,,,,,,804,Clouds,overcast clouds,04n
1658358000,2022-07-20 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.91,18.32,21.21,0.73,130,,,,,,804,Clouds,overcast clouds,04n
1658361600,2022-07-21 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.56,17.77,19.54,0.97,80,,,,,,804,Clouds,overcast clouds,04n
1658365200,2022-07-21 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.78,17.21,18.98,0.57,323,,,,,,804,Clouds,overcast clouds,04n
1658368800,2022-07-21 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.2,16.66,18.75,1.23,48,,,,,,804,Clouds,overcast clouds,04n
1658372400,2022-07-21 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.86,16.66,19.27,1.15,93,,,,,,804,Clouds,overcast clouds,04d
1658376000,2022-07-21 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.85,16.66,18.75,0.75,244,,,,,,804,Clouds,overcast clouds,04d
1658379600,2022-07-21 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.53,17.32,19.65,0.5,293,,,,,,804,Clouds,overcast clouds,04d
1658383200,2022-07-21 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.77,17.87,19.65,0.49,300,,,,,,804,Clouds,overcast clouds,04d
1658386800,2022-07-21 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.41,18.43,20.72,0.36,60,,,,,,804,Clouds,overcast clouds,04d
1658390400,2022-07-21 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.77,19.86,21.21,0.83,161,,,,,,804,Clouds,overcast clouds,04d
1658394000,2022-07-21 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,22.74,18.75,23.32,0.82,192,,,,,,804,Clouds,overcast clouds,04d
1658397600,2022-07-21 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,24.4,18.75,24.61,1.24,43,,,,,,804,Clouds,overcast clouds,04d
1658401200,2022-07-21 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,25.58,19.86,25.72,0.34,271,,,,,,804,Clouds,overcast clouds,04d
1658404800,2022-07-21 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,25.89,23.19,26.84,1.21,309,,,,,,804,Clouds,overcast clouds,04d
1658408400,2022-07-21 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,26.31,25.3,27.95,1.5,352,,,,,,804,Clouds,overcast clouds,04d
1658412000,2022-07-21 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,26.48,25.86,27.39,1.38,336,,,,,,804,Clouds,overcast clouds,04d
1658415600,2022-07-21 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,25.87,25.3,26.84,1.46,338,,,,,,804,Clouds,overcast clouds,04d
1658419200,2022-07-21 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,25.41,24.21,26.5,1.72,2,,,,,,804,Clouds,overcast clouds,04d
1658422800,2022-07-21 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,24.69,23.21,24.74,1.88,15,,0.11,,,,500,Rain,light rain,10d
1658426400,2022-07-21 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,23.29,19.65,24.06,1.89,23,,0.21,,,,500,Rain,light rain,10d
1658430000,2022-07-21 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.76,19.65,22.95,2.2,24,,,,,,804,Clouds,overcast clouds,04d
1658433600,2022-07-21 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.75,19.43,22.21,2.36,21,,,,,,804,Clouds,overcast clouds,04d
1658437200,2022-07-21 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.5,18.88,22.32,2.14,7,,,,,,804,Clouds,overcast clouds,04n
1658440800,2022-07-21 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.95,19.65,20.97,2.5,9,,,,,,804,Clouds,overcast clouds,04n
1658444400,2022-07-21 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.48,19.19,20.42,2.67,11,,,,,,804,Clouds,overcast clouds,04n
1658448000,2022-07-22 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.42,19.19,20.42,2.6,7,,,,,,804,Clouds,overcast clouds,04n
1658451600,2022-07-22 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.44,17.77,20.65,3.9,4,,,,,,804,Clouds,overcast clouds,04n
1658455200,2022-07-22 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.49,17.21,20.97,5.18,7,,,,,,804,Clouds,overcast clouds,04n
1658458800,2022-07-22 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.98,16.66,20.42,5.36,12,,0.26,,,,500,Rain,light rain,10d
1658462400,2022-07-22 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.49,16.66,19.86,5.24,16,,0.55,,,,500,Rain,light rain,10d
1658466000,2022-07-22 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.22,17.21,19.65,5,19,,0.64,,,,500,Rain,light rain,10d
1658469600,2022-07-22 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.93,16.66,18.19,4.99,18,,0.71,,,,500,Rain,light rain,10d
1658473200,2022-07-22 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.94,16.66,17.21,4.76,20,,0.82,,,,500,Rain,light rain,10d
1658476800,2022-07-22 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.68,15.09,17.21,4.44,21,,0.68,,,,500,Rain,light rain,10d
1658480400,2022-07-22 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.31,15.09,18.21,0.89,231,1.79,1.08,,,,501,Rain,moderate rain,10d
1658484000,2022-07-22 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.24,14.54,15.97,3.83,25,,1.66,,,,501,Rain,moderate rain,10d
1658487600,2022-07-22 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.18,14.54,18.21,4.06,30,,1.03,,,,501,Rain,moderate rain,10d
1658491200,2022-07-22 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.58,14.54,18.21,3.77,31,,0.36,,,,500,Rain,light rain,10d
1658494800,2022-07-22 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.47,14.83,19.21,3.49,30,,0.13,,,,500,Rain,light rain,10d
1658498400,2022-07-22 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16,15.09,16.53,3.11,34,,,,,,804,Clouds,overcast clouds,04d
1658502000,2022-07-22 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16,15.09,16.53,3.05,36,,,,,,804,Clouds,overcast clouds,04d
1658505600,2022-07-22 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.21,15.09,18.34,0.89,76,1.79,,,,,804,Clouds,overcast clouds,04d
1658509200,2022-07-22 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.98,15.65,18.34,0.89,76,1.79,,,,,804,Clouds,overcast clouds,04d
1658512800,2022-07-22 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.5,15.65,19.65,2.84,46,,,,,,804,Clouds,overcast clouds,04d
1658516400,2022-07-22 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.19,15.09,18.21,2.19,55,,,,,,804,Clouds,overcast clouds,04d
1658520000,2022-07-22 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.99,14.54,17.08,2.03,65,,,,,,804,Clouds,overcast clouds,04d
1658523600,2022-07-22 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.35,13.08,14.27,2.1,63,,,,,,803,Clouds,broken clouds,04n
1658527200,2022-07-22 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.44,11.84,14.86,1.63,68,,,,,,803,Clouds,broken clouds,04n
1658530800,2022-07-22 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.87,11.1,13.21,1.43,87,,,,,,803,Clouds,broken clouds,04n
1658534400,2022-07-23 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.26,9.99,12.61,0.89,90,,,,,,803,Clouds,broken clouds,04n
1658538000,2022-07-23 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.72,8.88,12.05,0.82,56,,,,,,803,Clouds,broken clouds,04n
1658541600,2022-07-23 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.79,10.21,10.97,1.52,42,,,,,,802,Clouds,scattered clouds,03n
1658545200,2022-07-23 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.14,8.88,10.86,1.07,44,,,,,,802,Clouds,scattered clouds,03d
1658548800,2022-07-23 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.08,10.09,11.66,0.74,20,,,,,,801,Clouds,few clouds,02d
1658552400,2022-07-23 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.55,11.66,13.08,1.13,21,,,,,,802,Clouds,scattered clouds,03d
1658556000,2022-07-23 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.68,13.98,15.54,1.56,48,,,,,,803,Clouds,broken clouds,04d
1658559600,2022-07-23 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.66,14.99,16.97,1.85,50,,,,,,804,Clouds,overcast clouds,04d
1658563200,2022-07-23 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.14,17.21,18.5,2.2,46,,,,,,804,Clouds,overcast clouds,04d
1658566800,2022-07-23 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.67,18.19,20.38,1.88,45,,,,,,804,Clouds,overcast clouds,04d
1658570400,2022-07-23 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.18,19.06,21.5,1.12,28,,,,,,804,Clouds,overcast clouds,04d
1658574000,2022-07-23 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21,19.3,21.5,0.53,73,,,,,,804,Clouds,overcast clouds,04d
1658577600,2022-07-23 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.96,19.65,23.34,0.46,160,,,,,,804,Clouds,overcast clouds,04d
1658581200,2022-07-23 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.78,19.3,23.34,0.89,43,1.79,,,,,804,Clouds,overcast clouds,04d
1658584800,2022-07-23 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.92,19.65,23.72,0.89,43,1.79,,,,,804,Clouds,overcast clouds,04d
1658588400,2022-07-23 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.57,19.65,23.16,2.16,207,,,,,,804,Clouds,overcast clouds,04d
1658592000,2022-07-23 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.71,19.65,23.34,2.63,211,,,,,,804,Clouds,overcast clouds,04d
1658595600,2022-07-23 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.46,19.19,23.34,2.83,211,,,,,,804,Clouds,overcast clouds,04d
1658599200,2022-07-23 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.45,19.19,20.54,2.94,204,,,,,,804,Clouds,overcast clouds,04d
1658602800,2022-07-23 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.8,18.08,19.65,2.87,203,,,,,,804,Clouds,overcast clouds,04d
1658606400,2022-07-23 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.07,16.76,18.21,2.76,199,,,,,,803,Clouds,broken clouds,04d
1658610000,2022-07-23 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.99,15.65,17.64,2.75,191,,,,,,801,Clouds,few clouds,02n
1658613600,2022-07-23 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.3,15.09,16.53,2.55,177,,,,,,800,Clear,sky is clear,01n
1658617200,2022-07-23 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.6,13.98,15.97,2.36,168,,,,,,800,Clear,sky is clear,01n
1658620800,2022-07-24 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.89,13.43,15.42,2.51,163,,,,,,801,Clouds,few clouds,02n
1658624400,2022-07-24 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.47,13.08,14.27,2.67,159,,,,,,803,Clouds,broken clouds,04n
1658628000,2022-07-24 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.59,12.21,14.27,2.85,160,,,,,,803,Clouds,broken clouds,04n
1658631600,2022-07-24 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.45,13.21,15.17,3.11,163,,,,,,804,Clouds,overcast clouds,04d
1658635200,2022-07-24 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.02,13.32,15.72,3.3,166,,,,,,804,Clouds,overcast clouds,04d
1658638800,2022-07-24 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.54,13.32,16.28,3.26,178,,,,,,804,Clouds,overcast clouds,04d
1658642400,2022-07-24 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.44,14.43,16.53,3.18,176,,,,,,803,Clouds,broken clouds,04d
1658646000,2022-07-24 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.54,15.54,17.08,3.05,170,,,,,,804,Clouds,overcast clouds,04d
1658649600,2022-07-24 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.63,16.21,19.86,3.22,169,,,,,,804,Clouds,overcast clouds,04d
1658653200,2022-07-24 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.28,17.21,20.42,3.72,175,,,,,,804,Clouds,overcast clouds,04d
1658656800,2022-07-24 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.42,17.77,20.47,3.55,183,,,,,,804,Clouds,overcast clouds,04d
1658660400,2022-07-24 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.59,19.21,20.38,3.35,176,,,,,,804,Clouds,overcast clouds,04d
1658664000,2022-07-24 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.18,18.98,19.65,3.7,175,,,,,,804,Clouds,overcast clouds,04d
1658667600,2022-07-24 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.62,17.87,19.86,4.81,185,,,,,,804,Clouds,overcast clouds,04d
1658671200,2022-07-24 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.31,17.32,19.65,4.62,190,,0.13,,,,500,Rain,light rain,10d
1658674800,2022-07-24 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.09,15.65,19.21,4.02,176,,1.17,,,,501,Rain,moderate rain,10d
1658678400,2022-07-24 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.82,15.3,17.77,4.49,170,,0.44,,,,500,Rain,light rain,10d
1658682000,2022-07-24 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.76,15.3,17.05,5.08,170,,,,,,804,Clouds,overcast clouds,04d
1658685600,2022-07-24 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.88,15.54,17.08,5.04,169,,,,,,804,Clouds,overcast clouds,04d
1658689200,2022-07-24 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.74,15.3,17.13,4.69,170,,,,,,804,Clouds,overcast clouds,04d
1658692800,2022-07-24 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.23,15.54,17.08,4.22,170,,,,,,804,Clouds,overcast clouds,04d
1658696400,2022-07-24 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.26,15.54,17.08,4.44,174,,,,,,804,Clouds,overcast clouds,04n
1658700000,2022-07-24 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.36,16.02,17.08,4.12,190,,0.12,,,,500,Rain,light rain,10n
1658703600,2022-07-24 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.26,15.86,17.08,3.52,182,,,,,,804,Clouds,overcast clouds,04n
1658707200,2022-07-25 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.3,15.47,17.21,4.34,194,,,,,,804,Clouds,overcast clouds,04n
1658710800,2022-07-25 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.05,15.47,16.5,4.21,191,,,,,,804,Clouds,overcast clouds,04n
1658714400,2022-07-25 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.02,15.47,16.5,3.9,194,,,,,,804,Clouds,overcast clouds,04n
1658718000,2022-07-25 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.02,15.47,16.5,4.02,190,,,,,,804,Clouds,overcast clouds,04d
1658721600,2022-07-25 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.25,15.47,17.08,3.92,191,,0.27,,,,500,Rain,light rain,10d
1658725200,2022-07-25 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.25,15.47,17.08,3.84,184,,0.53,,,,500,Rain,light rain,10d
1658728800,2022-07-25 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.26,15.47,17.64,3.78,175,,0.51,,,,500,Rain,light rain,10d
1658732400,2022-07-25 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.59,16.02,17.64,4.81,166,,2.3,,,,501,Rain,moderate rain,10d
1658736000,2022-07-25 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.68,16.1,18.19,5.57,169,,0.17,,,,500,Rain,light rain,10d
1658739600,2022-07-25 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.36,16.66,18.19,5.56,181,,0.15,,,,500,Rain,light rain,10d
1658743200,2022-07-25 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.36,16.97,18.19,5.22,179,,1.02,,,,501,Rain,moderate rain,10d
1658746800,2022-07-25 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.23,17.52,18.9,4.55,182,,1.21,,,,501,Rain,moderate rain,10d
1658750400,2022-07-25 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.51,17.77,18.9,1.79,43,3.58,1.32,,,,501,Rain,moderate rain,10d
1658754000,2022-07-25 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.22,17.52,18.9,1.79,43,3.58,0.52,,,,500,Rain,light rain,10d
1658757600,2022-07-25 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.16,16.97,19.65,1.79,43,3.58,0.3,,,,500,Rain,light rain,10d
1658761200,2022-07-25 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.66,17.64,19.65,1.79,43,3.58,0.12,,,,500,Rain,light rain,10d
1658764800,2022-07-25 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.28,16.41,20.47,1.79,98,2.68,,,,,804,Clouds,overcast clouds,04d
1658768400,2022-07-25 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.34,16.66,20.47,1.79,98,2.68,0.1,,,,500,Rain,light rain,10d
1658772000,2022-07-25 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.54,16.66,20.01,1.79,98,2.68,,,,,803,Clouds,broken clouds,04d
1658775600,2022-07-25 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.41,16.76,19.65,4.5,184,,,,,,803,Clouds,broken clouds,04d
1658779200,2022-07-25 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.61,16.21,17.64,4.3,177,,,,,,803,Clouds,broken clouds,04d
1658782800,2022-07-25 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.6,16.1,17.21,3.89,180,,,,,,802,Clouds,scattered clouds,03n
1658786400,2022-07-25 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.22,15.65,16.84,2.9,172,,,,,,802,Clouds,scattered clouds,03n
